switch_id,timestamp,power_consumption
lt_02,2025-04-25 04:59:48,46.47
dw_01,2025-04-25 04:59:48,812.8
ac_03,2025-04-25 04:59:48,687.7
wm_01,2025-04-25 05:00:48,1436.11
ac_01,2025-04-25 05:00:48,372.93
mw_01,2025-04-25 05:00:48,1138.42
dw_01,2025-04-25 05:00:48,841.6
rf_01,2025-04-25 05:00:48,149.69
lt_03,2025-04-25 05:00:48,51.48
lt_02,2025-04-25 05:00:48,74.54
lt_01,2025-04-25 05:00:48,22.32
lt_04,2025-04-25 05:00:48,33.97
ac_03,2025-04-25 05:00:48,349.88
lt_06,2025-04-25 05:00:48,68.12
mw_01,2025-04-25 05:01:48,933.04
lt_05,2025-04-25 05:01:48,82.26
lt_03,2025-04-25 05:01:48,44.14
ac_03,2025-04-25 05:01:48,564.11
lt_06,2025-04-25 05:01:48,13.7
lt_04,2025-04-25 05:01:48,18.09
ac_01,2025-04-25 05:01:48,332.23
tv_01,2025-04-25 05:01:48,79.38
lt_01,2025-04-25 05:01:48,30.53
ac_02,2025-04-25 05:01:48,419.61
rf_01,2025-04-25 05:01:48,143.52
lt_02,2025-04-25 05:01:48,60.78
ac_01,2025-04-25 05:02:48,411.06
rf_01,2025-04-25 05:02:48,183.19
lt_05,2025-04-25 05:02:48,82.62
tv_01,2025-04-25 05:02:48,92.71
ac_02,2025-04-25 05:02:48,364.22
lt_03,2025-04-25 05:02:48,21.89
sp_01,2025-04-25 05:02:48,37.92
wm_01,2025-04-25 05:02:48,632.97
lt_02,2025-04-25 05:02:48,81.55
lt_01,2025-04-25 05:02:48,74.04
dw_01,2025-04-25 05:02:48,1034.19
lt_05,2025-04-25 05:03:48,75.7
lt_02,2025-04-25 05:03:48,11.3
ac_03,2025-04-25 05:03:48,561.27
dw_01,2025-04-25 05:03:48,958.02
lt_03,2025-04-25 05:03:48,22.89
ac_01,2025-04-25 05:03:48,526.21
wm_01,2025-04-25 05:03:48,1154.14
rf_01,2025-04-25 05:04:48,132.3
wm_01,2025-04-25 05:04:48,490.67
lt_04,2025-04-25 05:04:48,31.29
lt_05,2025-04-25 05:04:48,17.63
tv_01,2025-04-25 05:04:48,132.39
lt_01,2025-04-25 05:04:48,92.91
sp_01,2025-04-25 05:04:48,178.82
ac_02,2025-04-25 05:04:48,371.47
ac_03,2025-04-25 05:04:48,364.39
rf_01,2025-04-25 05:05:48,166.44
ac_03,2025-04-25 05:05:48,692.7
lt_06,2025-04-25 05:05:48,57.23
lt_03,2025-04-25 05:05:48,70.74
ac_01,2025-04-25 05:05:48,579.8
lt_02,2025-04-25 05:05:48,65.47
ac_02,2025-04-25 05:05:48,386.38
lt_03,2025-04-25 05:06:48,69.24
ac_02,2025-04-25 05:06:48,419.37
lt_02,2025-04-25 05:06:48,48.61
lt_06,2025-04-25 05:06:48,37.21
ac_01,2025-04-25 05:06:48,508.48
rf_01,2025-04-25 05:06:48,132.2
lt_01,2025-04-25 05:06:48,11.66
sp_01,2025-04-25 05:06:48,168.11
mw_01,2025-04-25 05:06:48,1093.13
dw_01,2025-04-25 05:06:48,999.04
wm_01,2025-04-25 05:06:48,1284.92
ac_03,2025-04-25 05:06:48,638.33
lt_01,2025-04-25 05:07:48,27.6
lt_03,2025-04-25 05:07:48,34.78
rf_01,2025-04-25 05:07:48,194.48
ac_02,2025-04-25 05:07:48,335.21
dw_01,2025-04-25 05:07:48,824.44
wm_01,2025-04-25 05:07:48,738.96
lt_06,2025-04-25 05:07:48,38.83
ac_01,2025-04-25 05:07:48,609.71
ac_03,2025-04-25 05:07:48,429.74
sp_01,2025-04-25 05:07:48,129.18
ac_02,2025-04-25 05:08:48,328.23
lt_01,2025-04-25 05:08:48,37.24
tv_01,2025-04-25 05:08:48,100.7
mw_01,2025-04-25 05:08:48,1158.57
rf_01,2025-04-25 05:08:48,141.38
lt_06,2025-04-25 05:08:48,20.27
wm_01,2025-04-25 05:08:48,577.35
lt_04,2025-04-25 05:08:48,90.79
dw_01,2025-04-25 05:08:48,1279.33
sp_01,2025-04-25 05:08:48,148.12
ac_01,2025-04-25 05:08:48,300.49
lt_06,2025-04-25 05:09:48,66.09
ac_01,2025-04-25 05:09:48,428.21
mw_01,2025-04-25 05:09:48,1191.37
lt_05,2025-04-25 05:09:48,16.4
ac_02,2025-04-25 05:09:48,481.69
lt_02,2025-04-25 05:09:48,123.53
sp_01,2025-04-25 05:09:48,84.72
tv_01,2025-04-25 05:09:48,125.15
ac_03,2025-04-25 05:09:48,689.16
rf_01,2025-04-25 05:09:48,103.91
lt_04,2025-04-25 05:09:48,74.89
tv_01,2025-04-25 05:10:48,80.33
sp_01,2025-04-25 05:10:48,157.82
lt_04,2025-04-25 05:10:48,38.79
lt_06,2025-04-25 05:10:48,13.53
rf_01,2025-04-25 05:10:48,150.28
mw_01,2025-04-25 05:10:48,1013.94
dw_01,2025-04-25 05:10:48,844.1
ac_03,2025-04-25 05:11:48,346.26
lt_05,2025-04-25 05:11:48,39.15
mw_01,2025-04-25 05:11:48,1100.75
wm_01,2025-04-25 05:11:48,1421.18
dw_01,2025-04-25 05:11:48,1234.8
lt_04,2025-04-25 05:11:48,78.93
ac_02,2025-04-25 05:11:48,561.82
sp_01,2025-04-25 05:12:48,134.46
tv_01,2025-04-25 05:12:48,70.35
wm_01,2025-04-25 05:12:48,495.51
ac_01,2025-04-25 05:12:48,374.34
lt_01,2025-04-25 05:12:48,62.58
dw_01,2025-04-25 05:12:48,832.89
lt_04,2025-04-25 05:12:48,99.1
lt_02,2025-04-25 05:12:48,66.95
lt_06,2025-04-25 05:12:48,91.91
rf_01,2025-04-25 05:12:48,116.56
mw_01,2025-04-25 05:12:48,1105.07
lt_05,2025-04-25 05:12:48,32.51
rf_01,2025-04-25 05:13:48,167.76
lt_06,2025-04-25 05:13:48,58.62
sp_01,2025-04-25 05:13:48,114.18
ac_01,2025-04-25 05:13:48,309.9
ac_02,2025-04-25 05:13:48,631.48
lt_02,2025-04-25 05:13:48,26.57
lt_05,2025-04-25 05:13:48,32.54
wm_01,2025-04-25 05:13:48,705.35
dw_01,2025-04-25 05:13:48,1027.03
tv_01,2025-04-25 05:13:48,121.86
lt_04,2025-04-25 05:13:48,98.12
tv_01,2025-04-25 05:14:48,128.18
lt_04,2025-04-25 05:14:48,20.41
mw_01,2025-04-25 05:14:48,1090.12
lt_02,2025-04-25 05:14:48,21.29
wm_01,2025-04-25 05:14:48,710.6
sp_01,2025-04-25 05:14:48,97.62
lt_03,2025-04-25 05:14:48,50.42
ac_03,2025-04-25 05:14:48,345.67
lt_01,2025-04-25 05:14:48,66.71
ac_02,2025-04-25 05:15:48,402.1
tv_01,2025-04-25 05:15:48,105.8
lt_02,2025-04-25 05:15:48,30.59
sp_01,2025-04-25 05:15:48,63.41
dw_01,2025-04-25 05:15:48,1036.57
tv_01,2025-04-25 05:16:48,71.8
lt_03,2025-04-25 05:16:48,16.98
lt_01,2025-04-25 05:16:48,64.21
wm_01,2025-04-25 05:16:48,699.33
lt_04,2025-04-25 05:16:48,74.94
ac_02,2025-04-25 05:17:48,447.92
wm_01,2025-04-25 05:17:48,1193.87
ac_03,2025-04-25 05:17:48,528.14
lt_04,2025-04-25 05:17:48,11.44
dw_01,2025-04-25 05:17:48,1037.17
lt_03,2025-04-25 05:18:48,32.43
lt_05,2025-04-25 05:18:48,24.19
ac_01,2025-04-25 05:18:48,474.6
rf_01,2025-04-25 05:18:48,147.37
ac_02,2025-04-25 05:18:48,617.26
mw_01,2025-04-25 05:19:48,920.06
lt_03,2025-04-25 05:19:48,89.9
lt_04,2025-04-25 05:19:48,22.94
lt_05,2025-04-25 05:19:48,31.06
ac_02,2025-04-25 05:19:48,612.26
tv_01,2025-04-25 05:19:48,73.26
ac_03,2025-04-25 05:19:48,463.29
lt_02,2025-04-25 05:19:48,45.3
dw_01,2025-04-25 05:19:48,1287.13
rf_01,2025-04-25 05:19:48,180.26
ac_01,2025-04-25 05:19:48,481.02
sp_01,2025-04-25 05:19:48,369.2
ac_02,2025-04-25 05:20:48,502.64
tv_01,2025-04-25 05:20:48,77.09
lt_04,2025-04-25 05:20:48,24.74
lt_05,2025-04-25 05:20:48,25.33
lt_03,2025-04-25 05:20:48,74.61
mw_01,2025-04-25 05:20:48,1100.62
ac_03,2025-04-25 05:21:48,457.04
sp_01,2025-04-25 05:21:48,35.67
lt_06,2025-04-25 05:21:48,34.67
wm_01,2025-04-25 05:21:48,1027.02
lt_01,2025-04-25 05:21:48,70.18
ac_02,2025-04-25 05:21:48,341.49
lt_05,2025-04-25 05:21:48,40.96
ac_01,2025-04-25 05:21:48,588.0
lt_03,2025-04-25 05:21:48,28.45
lt_04,2025-04-25 05:21:48,82.94
rf_01,2025-04-25 05:21:48,123.1
lt_02,2025-04-25 05:22:48,75.06
lt_03,2025-04-25 05:22:48,33.38
lt_01,2025-04-25 05:22:48,25.49
lt_04,2025-04-25 05:22:48,53.53
lt_05,2025-04-25 05:22:48,60.12
mw_01,2025-04-25 05:22:48,1084.49
ac_01,2025-04-25 05:23:48,351.78
lt_04,2025-04-25 05:23:48,74.11
tv_01,2025-04-25 05:23:48,83.58
lt_03,2025-04-25 05:23:48,21.82
lt_02,2025-04-25 05:23:48,32.53
ac_03,2025-04-25 05:23:48,402.59
dw_01,2025-04-25 05:23:48,1093.02
ac_02,2025-04-25 05:23:48,390.12
lt_05,2025-04-25 05:24:48,15.2
mw_01,2025-04-25 05:24:48,977.24
lt_01,2025-04-25 05:24:48,60.83
wm_01,2025-04-25 05:24:48,448.02
ac_02,2025-04-25 05:24:48,322.74
lt_04,2025-04-25 05:25:48,26.95
lt_06,2025-04-25 05:25:48,65.24
sp_01,2025-04-25 05:25:48,55.22
mw_01,2025-04-25 05:25:48,1181.76
lt_01,2025-04-25 05:25:48,37.76
lt_02,2025-04-25 05:25:48,14.12
tv_01,2025-04-25 05:25:48,87.33
rf_01,2025-04-25 05:25:48,102.29
dw_01,2025-04-25 05:25:48,1060.84
lt_05,2025-04-25 05:25:48,48.25
wm_01,2025-04-25 05:25:48,1283.74
tv_01,2025-04-25 05:26:48,123.12
lt_05,2025-04-25 05:26:48,88.77
dw_01,2025-04-25 05:26:48,993.82
lt_01,2025-04-25 05:26:48,21.85
rf_01,2025-04-25 05:26:48,108.69
ac_03,2025-04-25 05:26:48,355.1
lt_06,2025-04-25 05:26:48,16.74
mw_01,2025-04-25 05:27:48,1188.0
tv_01,2025-04-25 05:27:48,128.66
ac_02,2025-04-25 05:27:48,602.32
dw_01,2025-04-25 05:27:48,952.37
rf_01,2025-04-25 05:27:48,111.0
tv_01,2025-04-25 05:28:48,88.5
lt_06,2025-04-25 05:28:48,95.45
wm_01,2025-04-25 05:28:48,420.82
lt_03,2025-04-25 05:28:48,37.43
dw_01,2025-04-25 05:28:48,1132.68
lt_04,2025-04-25 05:28:48,19.2
lt_05,2025-04-25 05:28:48,70.07
lt_01,2025-04-25 05:28:48,98.36
mw_01,2025-04-25 05:28:48,1195.7
ac_01,2025-04-25 05:28:48,582.54
ac_02,2025-04-25 05:28:48,614.39
lt_02,2025-04-25 05:28:48,27.93
lt_01,2025-04-25 05:29:48,30.23
ac_02,2025-04-25 05:29:48,497.5
lt_02,2025-04-25 05:29:48,63.15
ac_01,2025-04-25 05:29:48,555.05
wm_01,2025-04-25 05:29:48,787.57
ac_02,2025-04-25 05:30:48,581.64
lt_06,2025-04-25 05:30:48,31.06
sp_01,2025-04-25 05:30:48,119.75
wm_01,2025-04-25 05:30:48,469.2
ac_01,2025-04-25 05:30:48,627.54
rf_01,2025-04-25 05:30:48,103.38
lt_01,2025-04-25 05:31:48,66.68
lt_03,2025-04-25 05:31:48,15.74
sp_01,2025-04-25 05:31:48,184.83
wm_01,2025-04-25 05:31:48,1174.09
ac_03,2025-04-25 05:31:48,530.04
ac_02,2025-04-25 05:31:48,543.84
rf_01,2025-04-25 05:31:48,123.38
ac_01,2025-04-25 05:32:48,337.62
rf_01,2025-04-25 05:32:48,159.14
wm_01,2025-04-25 05:32:48,676.58
lt_03,2025-04-25 05:32:48,46.96
lt_05,2025-04-25 05:32:48,99.57
lt_06,2025-04-25 05:32:48,99.55
ac_02,2025-04-25 05:32:48,543.06
lt_02,2025-04-25 05:32:48,46.39
tv_01,2025-04-25 05:32:48,92.14
ac_03,2025-04-25 05:32:48,544.51
mw_01,2025-04-25 05:32:48,1024.53
sp_01,2025-04-25 05:33:48,139.65
lt_02,2025-04-25 05:33:48,61.27
mw_01,2025-04-25 05:33:48,938.81
rf_01,2025-04-25 05:33:48,198.13
lt_03,2025-04-25 05:33:48,70.24
tv_01,2025-04-25 05:33:48,136.2
wm_01,2025-04-25 05:33:48,1331.99
lt_04,2025-04-25 05:33:48,37.81
dw_01,2025-04-25 05:33:48,1108.32
ac_01,2025-04-25 05:33:48,366.14
ac_02,2025-04-25 05:33:48,412.58
lt_06,2025-04-25 05:33:48,49.78
lt_02,2025-04-25 05:34:48,52.12
dw_01,2025-04-25 05:34:48,954.69
ac_02,2025-04-25 05:34:48,447.04
ac_03,2025-04-25 05:34:48,656.3
wm_01,2025-04-25 05:34:48,1062.77
mw_01,2025-04-25 05:34:48,979.32
ac_01,2025-04-25 05:34:48,691.57
tv_01,2025-04-25 05:34:48,78.07
lt_04,2025-04-25 05:34:48,81.43
lt_06,2025-04-25 05:34:48,61.73
sp_01,2025-04-25 05:34:48,83.94
mw_01,2025-04-25 05:35:48,1049.89
lt_03,2025-04-25 05:35:48,49.94
wm_01,2025-04-25 05:35:48,350.12
tv_01,2025-04-25 05:35:48,116.54
sp_01,2025-04-25 05:35:48,130.87
lt_02,2025-04-25 05:35:48,16.71
lt_05,2025-04-25 05:35:48,16.22
dw_01,2025-04-25 05:35:48,1293.85
rf_01,2025-04-25 05:35:48,171.37
ac_03,2025-04-25 05:35:48,491.46
lt_06,2025-04-25 05:35:48,49.37
ac_02,2025-04-25 05:35:48,363.24
mw_01,2025-04-25 05:36:48,1195.2
lt_06,2025-04-25 05:36:48,73.94
tv_01,2025-04-25 05:36:48,128.96
lt_01,2025-04-25 05:36:48,64.22
ac_03,2025-04-25 05:36:48,397.38
lt_02,2025-04-25 05:37:48,15.09
dw_01,2025-04-25 05:37:48,1139.42
ac_01,2025-04-25 05:37:48,400.24
lt_05,2025-04-25 05:37:48,99.46
ac_03,2025-04-25 05:37:48,639.61
lt_06,2025-04-25 05:37:48,36.32
lt_04,2025-04-25 05:37:48,81.89
rf_01,2025-04-25 05:37:48,145.8
tv_01,2025-04-25 05:37:48,131.5
ac_02,2025-04-25 05:37:48,553.04
lt_03,2025-04-25 05:37:48,32.7
rf_01,2025-04-25 05:38:48,100.12
ac_02,2025-04-25 05:38:48,516.92
sp_01,2025-04-25 05:38:48,196.43
mw_01,2025-04-25 05:38:48,1048.5
lt_02,2025-04-25 05:38:48,35.27
lt_01,2025-04-25 05:38:48,71.29
lt_04,2025-04-25 05:38:48,80.49
dw_01,2025-04-25 05:38:48,815.46
lt_03,2025-04-25 05:38:48,41.98
ac_03,2025-04-25 05:38:48,673.75
lt_04,2025-04-25 05:39:48,35.4
rf_01,2025-04-25 05:39:48,142.06
lt_02,2025-04-25 05:39:48,85.83
lt_06,2025-04-25 05:39:48,25.83
mw_01,2025-04-25 05:39:48,1003.65
ac_01,2025-04-25 05:39:48,655.05
sp_01,2025-04-25 05:39:48,44.37
ac_02,2025-04-25 05:39:48,436.32
ac_03,2025-04-25 05:39:48,362.08
wm_01,2025-04-25 05:39:48,395.14
tv_01,2025-04-25 05:39:48,77.22
lt_01,2025-04-25 05:39:48,60.44
lt_01,2025-04-25 05:40:48,26.77
lt_02,2025-04-25 05:40:48,64.44
sp_01,2025-04-25 05:40:48,55.75
lt_03,2025-04-25 05:40:48,20.06
ac_01,2025-04-25 05:40:48,410.47
lt_06,2025-04-25 05:40:48,83.71
wm_01,2025-04-25 05:40:48,864.91
rf_01,2025-04-25 05:40:48,199.19
lt_05,2025-04-25 05:40:48,51.8
mw_01,2025-04-25 05:40:48,1167.92
ac_03,2025-04-25 05:40:48,534.25
lt_06,2025-04-25 05:41:48,65.15
ac_02,2025-04-25 05:41:48,479.14
ac_01,2025-04-25 05:41:48,658.75
sp_01,2025-04-25 05:41:48,176.26
lt_05,2025-04-25 05:41:48,80.69
rf_01,2025-04-25 05:41:48,142.72
mw_01,2025-04-25 05:41:48,967.57
tv_01,2025-04-25 05:41:48,121.04
ac_03,2025-04-25 05:41:48,627.66
lt_01,2025-04-25 05:42:48,42.4
mw_01,2025-04-25 05:42:48,1584.52
ac_01,2025-04-25 05:42:48,314.18
wm_01,2025-04-25 05:42:48,323.63
rf_01,2025-04-25 05:42:48,158.73
lt_05,2025-04-25 05:42:48,14.82
lt_04,2025-04-25 05:42:48,78.92
ac_01,2025-04-25 05:43:48,584.69
ac_03,2025-04-25 05:43:48,501.41
lt_04,2025-04-25 05:43:48,24.59
lt_05,2025-04-25 05:43:48,50.2
lt_02,2025-04-25 05:43:48,13.37
ac_02,2025-04-25 05:43:48,676.27
dw_01,2025-04-25 05:43:48,1099.91
lt_01,2025-04-25 05:43:48,28.87
mw_01,2025-04-25 05:44:48,971.32
ac_01,2025-04-25 05:44:48,303.52
dw_01,2025-04-25 05:44:48,1253.46
lt_01,2025-04-25 05:44:48,24.31
lt_02,2025-04-25 05:44:48,77.6
ac_03,2025-04-25 05:44:48,623.11
wm_01,2025-04-25 05:44:48,463.96
lt_06,2025-04-25 05:44:48,21.85
lt_05,2025-04-25 05:44:48,24.26
lt_04,2025-04-25 05:44:48,55.45
mw_01,2025-04-25 05:45:48,1105.34
lt_04,2025-04-25 05:45:48,74.46
wm_01,2025-04-25 05:45:48,383.85
lt_05,2025-04-25 05:45:48,58.85
lt_02,2025-04-25 05:45:48,23.29
lt_06,2025-04-25 05:45:48,47.17
mw_01,2025-04-25 05:46:48,1123.57
wm_01,2025-04-25 05:46:48,684.99
ac_02,2025-04-25 05:46:48,526.94
lt_06,2025-04-25 05:46:48,80.81
ac_01,2025-04-25 05:46:48,580.06
rf_01,2025-04-25 05:47:48,147.79
dw_01,2025-04-25 05:47:48,1072.84
lt_05,2025-04-25 05:47:48,51.63
ac_03,2025-04-25 05:47:48,531.46
ac_02,2025-04-25 05:47:48,626.16
lt_01,2025-04-25 05:47:48,187.74
lt_04,2025-04-25 05:47:48,33.38
tv_01,2025-04-25 05:47:48,109.17
mw_01,2025-04-25 05:47:48,1102.22
sp_01,2025-04-25 05:47:48,172.55
lt_03,2025-04-25 05:47:48,47.98
wm_01,2025-04-25 05:47:48,393.52
dw_01,2025-04-25 05:48:48,1081.97
ac_01,2025-04-25 05:48:48,344.21
wm_01,2025-04-25 05:48:48,1265.16
mw_01,2025-04-25 05:48:48,1061.2
lt_05,2025-04-25 05:48:48,53.22
tv_01,2025-04-25 05:48:48,80.41
lt_06,2025-04-25 05:48:48,38.94
ac_03,2025-04-25 05:48:48,326.9
lt_01,2025-04-25 05:48:48,11.45
lt_02,2025-04-25 05:48:48,55.62
lt_03,2025-04-25 05:48:48,52.1
lt_06,2025-04-25 05:49:48,94.39
mw_01,2025-04-25 05:49:48,1077.25
tv_01,2025-04-25 05:49:48,90.37
ac_01,2025-04-25 05:49:48,407.02
lt_05,2025-04-25 05:49:48,60.17
rf_01,2025-04-25 05:49:48,191.61
ac_03,2025-04-25 05:49:48,420.38
sp_01,2025-04-25 05:49:48,31.37
lt_03,2025-04-25 05:50:48,92.26
dw_01,2025-04-25 05:50:48,1128.39
sp_01,2025-04-25 05:50:48,76.41
rf_01,2025-04-25 05:50:48,125.78
lt_02,2025-04-25 05:50:48,91.4
ac_01,2025-04-25 05:51:48,546.36
lt_02,2025-04-25 05:51:48,22.7
lt_04,2025-04-25 05:51:48,92.62
lt_06,2025-04-25 05:51:48,39.52
wm_01,2025-04-25 05:51:48,585.03
dw_01,2025-04-25 05:51:48,1118.67
sp_01,2025-04-25 05:51:48,156.37
lt_05,2025-04-25 05:51:48,38.37
ac_03,2025-04-25 05:52:48,406.68
ac_01,2025-04-25 05:52:48,417.16
lt_01,2025-04-25 05:52:48,26.35
rf_01,2025-04-25 05:52:48,173.98
lt_06,2025-04-25 05:52:48,20.17
wm_01,2025-04-25 05:52:48,693.01
mw_01,2025-04-25 05:52:48,989.05
dw_01,2025-04-25 05:52:48,1121.77
tv_01,2025-04-25 05:52:48,116.51
lt_03,2025-04-25 05:52:48,80.54
lt_02,2025-04-25 05:52:48,35.7
sp_01,2025-04-25 05:52:48,120.61
wm_01,2025-04-25 05:53:48,476.61
tv_01,2025-04-25 05:53:48,89.6
lt_02,2025-04-25 05:53:48,52.95
lt_01,2025-04-25 05:53:48,39.35
lt_04,2025-04-25 05:53:48,51.32
dw_01,2025-04-25 05:53:48,1000.79
lt_02,2025-04-25 05:54:48,73.92
mw_01,2025-04-25 05:54:48,1097.88
lt_04,2025-04-25 05:54:48,75.39
lt_01,2025-04-25 05:54:48,11.3
sp_01,2025-04-25 05:54:48,195.1
lt_06,2025-04-25 05:54:48,62.83
sp_01,2025-04-25 05:55:48,70.08
lt_06,2025-04-25 05:55:48,37.22
lt_05,2025-04-25 05:55:48,80.48
ac_01,2025-04-25 05:55:48,445.07
wm_01,2025-04-25 05:55:48,1224.96
dw_01,2025-04-25 05:56:48,1172.62
rf_01,2025-04-25 05:56:48,141.01
sp_01,2025-04-25 05:56:48,192.08
lt_01,2025-04-25 05:56:48,35.03
ac_01,2025-04-25 05:56:48,560.93
tv_01,2025-04-25 05:56:48,97.5
lt_05,2025-04-25 05:57:48,66.41
lt_02,2025-04-25 05:57:48,12.81
dw_01,2025-04-25 05:57:48,1035.15
lt_04,2025-04-25 05:57:48,54.84
mw_01,2025-04-25 05:57:48,1064.15
wm_01,2025-04-25 05:57:48,1069.82
rf_01,2025-04-25 05:57:48,107.97
ac_03,2025-04-25 05:58:48,302.68
lt_01,2025-04-25 05:58:48,13.23
lt_06,2025-04-25 05:58:48,98.55
sp_01,2025-04-25 05:58:48,179.64
ac_02,2025-04-25 05:58:48,614.74
lt_02,2025-04-25 05:58:48,94.78
lt_05,2025-04-25 05:58:48,62.86
dw_01,2025-04-25 05:58:48,1223.64
mw_01,2025-04-25 05:58:48,1035.65
wm_01,2025-04-25 05:59:48,1346.93
tv_01,2025-04-25 05:59:48,86.05
lt_01,2025-04-25 05:59:48,10.29
mw_01,2025-04-25 05:59:48,1103.78
ac_03,2025-04-25 05:59:48,627.74
lt_06,2025-04-25 05:59:48,86.94
wm_01,2025-04-25 06:00:48,1359.69
lt_03,2025-04-25 06:00:48,36.12
rf_01,2025-04-25 06:00:48,140.41
lt_01,2025-04-25 06:00:48,73.0
sp_01,2025-04-25 06:00:48,158.84
lt_05,2025-04-25 06:00:48,38.65
lt_04,2025-04-25 06:00:48,53.49
lt_06,2025-04-25 06:00:48,99.7
ac_01,2025-04-25 06:00:48,613.73
dw_01,2025-04-25 06:00:48,965.61
mw_01,2025-04-25 06:01:48,1190.24
lt_03,2025-04-25 06:01:48,96.59
ac_03,2025-04-25 06:01:48,512.39
lt_04,2025-04-25 06:01:48,64.87
dw_01,2025-04-25 06:01:48,1014.15
ac_01,2025-04-25 06:01:48,589.59
ac_02,2025-04-25 06:01:48,687.6
lt_06,2025-04-25 06:01:48,32.45
mw_01,2025-04-25 06:02:48,1001.78
wm_01,2025-04-25 06:02:48,1399.52
lt_01,2025-04-25 06:02:48,30.37
ac_02,2025-04-25 06:02:48,562.2
sp_01,2025-04-25 06:02:48,312.76
ac_01,2025-04-25 06:02:48,561.39
lt_02,2025-04-25 06:02:48,20.99
sp_01,2025-04-25 06:03:48,127.92
lt_05,2025-04-25 06:03:48,39.44
ac_02,2025-04-25 06:03:48,615.58
mw_01,2025-04-25 06:03:48,1043.59
rf_01,2025-04-25 06:03:48,125.72
ac_01,2025-04-25 06:03:48,458.27
lt_01,2025-04-25 06:03:48,18.32
tv_01,2025-04-25 06:03:48,85.26
lt_05,2025-04-25 06:04:48,15.33
mw_01,2025-04-25 06:04:48,1058.01
sp_01,2025-04-25 06:04:48,70.64
lt_04,2025-04-25 06:04:48,87.47
lt_03,2025-04-25 06:04:48,13.19
lt_01,2025-04-25 06:04:48,71.15
ac_03,2025-04-25 06:04:48,556.27
ac_01,2025-04-25 06:04:48,686.31
lt_02,2025-04-25 06:05:48,13.7
lt_01,2025-04-25 06:05:48,13.49
tv_01,2025-04-25 06:05:48,118.31
dw_01,2025-04-25 06:05:48,1283.05
ac_01,2025-04-25 06:05:48,537.68
lt_04,2025-04-25 06:05:48,94.55
ac_03,2025-04-25 06:05:48,331.59
ac_02,2025-04-25 06:05:48,536.78
rf_01,2025-04-25 06:05:48,109.65
wm_01,2025-04-25 06:05:48,1330.09
sp_01,2025-04-25 06:05:48,87.07
ac_02,2025-04-25 06:06:48,446.68
rf_01,2025-04-25 06:06:48,194.35
lt_04,2025-04-25 06:06:48,49.47
ac_03,2025-04-25 06:06:48,452.14
lt_05,2025-04-25 06:06:48,51.01
lt_01,2025-04-25 06:06:48,13.59
lt_06,2025-04-25 06:06:48,57.34
sp_01,2025-04-25 06:06:48,96.1
mw_01,2025-04-25 06:06:48,996.4
lt_03,2025-04-25 06:06:48,90.72
lt_02,2025-04-25 06:06:48,46.09
rf_01,2025-04-25 06:07:48,111.6
lt_01,2025-04-25 06:07:48,17.0
ac_01,2025-04-25 06:07:48,464.48
lt_06,2025-04-25 06:07:48,46.48
mw_01,2025-04-25 06:07:48,1132.78
lt_02,2025-04-25 06:07:48,87.9
lt_05,2025-04-25 06:07:48,32.98
tv_01,2025-04-25 06:07:48,147.17
ac_03,2025-04-25 06:07:48,659.27
lt_03,2025-04-25 06:07:48,34.69
ac_02,2025-04-25 06:07:48,556.2
lt_04,2025-04-25 06:07:48,23.58
ac_03,2025-04-25 06:08:48,424.35
ac_02,2025-04-25 06:08:48,546.66
tv_01,2025-04-25 06:08:48,71.95
ac_01,2025-04-25 06:08:48,575.93
sp_01,2025-04-25 06:08:48,192.92
wm_01,2025-04-25 06:09:48,1341.65
lt_01,2025-04-25 06:09:48,45.81
tv_01,2025-04-25 06:09:48,92.8
lt_03,2025-04-25 06:09:48,89.1
dw_01,2025-04-25 06:09:48,836.9
ac_02,2025-04-25 06:09:48,388.19
mw_01,2025-04-25 06:09:48,1171.09
sp_01,2025-04-25 06:09:48,112.5
lt_06,2025-04-25 06:10:48,81.3
ac_01,2025-04-25 06:10:48,574.15
wm_01,2025-04-25 06:10:48,451.19
mw_01,2025-04-25 06:10:48,1143.21
tv_01,2025-04-25 06:10:48,126.56
ac_02,2025-04-25 06:10:48,639.99
lt_02,2025-04-25 06:10:48,16.89
lt_04,2025-04-25 06:10:48,86.72
sp_01,2025-04-25 06:10:48,46.4
ac_02,2025-04-25 06:11:48,410.5
lt_01,2025-04-25 06:11:48,50.7
lt_02,2025-04-25 06:11:48,13.67
lt_05,2025-04-25 06:11:48,56.18
sp_01,2025-04-25 06:11:48,32.34
dw_01,2025-04-25 06:11:48,1019.39
lt_03,2025-04-25 06:11:48,81.91
tv_01,2025-04-25 06:11:48,101.32
ac_01,2025-04-25 06:11:48,302.86
lt_04,2025-04-25 06:11:48,14.7
rf_01,2025-04-25 06:11:48,138.37
mw_01,2025-04-25 06:12:48,1127.84
ac_02,2025-04-25 06:12:48,318.28
lt_06,2025-04-25 06:12:48,23.03
lt_01,2025-04-25 06:12:48,67.45
lt_02,2025-04-25 06:12:48,81.81
wm_01,2025-04-25 06:12:48,733.02
lt_04,2025-04-25 06:12:48,57.36
ac_01,2025-04-25 06:12:48,545.97
rf_01,2025-04-25 06:13:48,177.42
lt_06,2025-04-25 06:13:48,56.13
lt_02,2025-04-25 06:13:48,98.16
